0	5000	12
0	5595	16
0	330	17
0	2714	10
0	2204	14
0	4843	17
0	1020	14
0	6820	13
0	6246	10
0	4650	17
0	1474	17
0	3860	13
0	2462	19
0	4993	19
0	4857	11
1	735	18
1	1680	14
1	3245	11
1	3457	15
1	3076	16
1	4188	19
1	6493	11
1	6259	17
1	1759	10
1	1418	14
1	6275	16
1	5820	17
1	737	10
1	929	17
1	1545	10
2	4519	10
2	5935	10
2	6596	12
2	3671	12
2	3819	14
2	6999	13
2	1793	13
2	2343	17
2	536	11
2	2783	19
2	6869	16
2	817	14
2	2491	14
2	1529	16
2	6171	12
3	2041	18
3	4722	13
3	6515	16
3	4826	13
3	570	16
3	314	17
3	3535	16
3	6783	19
3	5623	13
3	4813	11
3	981	11
3	3961	18
3	3606	12
3	2325	17
3	819	17
4	5873	12
4	2137	13
4	4398	10
4	6294	13
4	4384	19
4	192	15
4	6854	12
4	6206	13
4	2372	15
4	1606	13
4	6014	15
4	3035	17
4	3816	18
4	1219	14
4	191	18
5	5492	18
5	3645	12
5	5459	18
5	2766	10
5	6120	17
5	892	19
5	6276	15
5	2242	17
5	288	13
5	6770	11
5	3835	12
5	6198	14
5	1239	11
5	2957	17
5	1610	13
6	4128	10
6	5689	18
6	1538	18
6	2271	10
6	784	16
6	3860	12
6	2666	16
6	400	16
6	1889	12
6	2425	18
6	4016	11
6	705	19
6	2716	15
6	132	19
6	2664	18
7	6446	12
7	6862	13
7	83	17
7	4140	15
7	194	15
7	4760	15
7	4254	17
7	0	11
7	4870	15
7	6797	10
7	1197	12
7	5566	11
7	758	14
7	6168	14
7	1886	13
8	1025	12
8	4625	15
8	278	15
8	2438	13
8	6939	12
8	2027	16
8	4865	15
8	6856	14
8	5145	12
8	2642	14
8	6186	11
8	2092	17
8	5952	16
8	4683	10
8	597	16
9	4207	12
9	3582	11
9	6459	15
9	6349	19
9	6695	16
9	3218	11
9	1608	19
9	2522	11
9	1687	13
9	2806	11
9	6015	18
9	6471	10
9	6084	19
9	862	11
9	5969	11
10	4216	13
10	2156	17
10	374	14
10	889	12
10	4987	16
10	6762	19
10	3618	19
10	557	11
10	3509	18
10	3596	14
10	3413	18
10	19	11
10	6791	12
10	460	16
10	3236	15
11	1431	14
11	1215	13
11	3029	17
11	2003	13
11	2703	18
11	1588	18
11	736	11
11	3749	15
11	640	13
11	5204	15
11	611	11
11	5631	16
11	6770	15
11	4113	10
11	66	19
12	1177	11
12	968	10
12	3480	19
12	1837	14
12	5263	15
12	2277	13
12	754	16
12	5665	14
12	5869	15
12	2180	18
12	5751	18
12	343	11
12	4681	15
12	1520	12
12	2723	16
13	6828	14
13	177	12
13	2651	12
13	6620	12
13	2053	19
13	6857	19
13	1541	16
13	6201	15
13	614	14
13	5552	18
13	3863	16
13	1605	14
13	1602	11
13	1801	18
13	5416	14
14	3622	10
14	5109	16
14	114	17
14	1199	12
14	4447	14
14	1934	15
14	4471	19
14	5714	12
14	378	15
14	1301	18
14	6774	19
14	2455	10
14	3032	18
14	1465	16
14	2596	11
15	1593	12
15	1123	19
15	3224	15
15	6589	12
15	5156	14
15	5711	13
15	812	16
15	3089	14
15	2011	10
15	6612	19
15	4895	14
15	453	10
15	4580	19
15	1416	10
15	2026	18
16	5299	14
16	929	11
16	4612	19
16	6029	13
16	6286	17
16	4426	12
16	4798	10
16	6353	17
16	2979	18
16	1151	19
16	2964	14
16	592	17
16	4624	14
16	3575	16
16	1928	13
17	3100	11
17	4082	19
17	5726	11
17	3956	17
17	3417	14
17	6407	19
17	5285	13
17	6371	12
17	2438	10
17	1156	10
17	5187	17
17	5651	13
17	6882	19
17	2578	18
17	4234	12
18	5975	14
18	4171	17
18	4268	14
18	2200	13
18	1775	17
18	2540	17
18	2621	12
18	5388	13
18	335	13
18	4125	11
18	1762	15
18	5049	18
18	1576	15
18	5154	19
18	1145	19
19	3694	11
19	2142	16
19	6094	16
19	6147	10
19	4249	17
19	6929	18
19	1725	11
19	6292	12
19	1218	15
19	4263	12
19	3317	15
19	6273	10
19	2510	14
19	1843	12
19	1273	13
20	2374	16
20	6352	11
20	2287	13
20	3927	12
20	2104	19
20	4432	10
20	3636	18
20	6970	14
20	4935	14
20	6087	15
20	5823	13
20	3949	10
20	1277	10
20	4370	13
20	2142	19
21	5035	18
21	1930	11
21	566	18
21	4349	18
21	1437	15
21	3429	10
21	3333	11
21	381	12
21	870	12
21	700	16
21	5440	16
21	6820	11
21	2484	11
21	4444	16
21	3050	16
22	6932	16
22	392	19
22	4371	16
22	4084	14
22	4785	18
22	3024	15
22	6266	12
22	454	11
22	4903	14
22	3389	14
22	2690	18
22	3682	17
22	4965	12
22	3181	16
22	2219	11
23	2753	11
23	1152	17
23	5524	13
23	3227	19
23	6301	16
23	2763	19
23	6640	17
23	2861	11
23	3344	12
23	1780	13
23	6476	14
23	408	17
23	4414	10
23	6681	14
23	3634	18
24	6798	13
24	3290	13
24	1689	10
24	475	11
24	182	19
24	2897	12
24	5708	19
24	6322	11
24	5295	19
24	4405	12
24	6468	12
24	3390	15
24	2316	19
24	3856	16
24	1173	19
25	4716	10
25	2836	19
25	5489	15
25	1621	10
25	3492	13
25	1143	14
25	4040	16
25	2934	18
25	5653	13
25	1498	19
25	6478	17
25	2558	18
25	4243	14
25	3228	16
25	1428	18
26	6449	16
26	6381	18
26	1503	19
26	5804	12
26	1470	16
26	1434	18
26	6815	12
26	925	18
26	2521	14
26	3657	15
26	2990	14
26	6278	14
26	5974	12
26	6535	12
26	387	16
27	5541	19
27	1425	15
27	2325	10
27	532	16
27	4128	16
27	5361	16
27	2981	14
27	1355	13
