0	12877	19
0	9521	17
0	4859	16
0	6550	11
0	15886	18
0	8887	17
0	13587	18
0	3554	17
0	1800	11
0	13725	10
1	112	10
1	16206	13
1	3843	18
1	1211	12
1	419	14
1	7504	15
1	12001	12
1	9908	10
1	695	19
1	14485	14
2	6907	17
2	6096	13
2	1316	16
2	15258	14
2	10189	19
2	101	17
2	12704	10
2	1796	16
2	5358	17
2	17543	19
3	15367	13
3	16643	19
3	19279	17
3	12241	13
3	14056	11
3	19619	10
3	8034	11
3	12864	13
3	15365	17
3	18887	19
4	292	12
4	10623	12
4	11140	12
4	13891	13
4	19467	10
4	4571	15
4	17207	17
4	7047	15
4	15107	15
4	10885	17
5	4786	17
5	15833	18
5	3891	14
5	2679	16
5	18288	18
5	5342	16
5	10591	14
5	7036	15
5	2978	15
5	18968	11
6	14295	19
6	4464	12
6	15158	19
6	16140	15
6	5502	17
6	9870	19
6	11209	10
6	3354	19
6	9578	17
6	1391	11
7	2797	16
7	10707	18
7	11083	15
7	6618	19
7	8239	17
7	3896	18
7	10352	11
7	7767	17
7	15937	16
7	11159	13
8	11977	16
8	3719	14
8	16194	18
8	17474	11
8	17355	16
8	18088	14
8	16626	12
8	7461	17
8	19384	15
8	2720	19
9	12053	18
9	13517	15
9	16300	16
9	2923	15
9	10496	10
9	13523	11
9	15913	15
9	1065	10
9	15665	16
9	14127	12
10	10039	13
10	10313	10
10	3747	11
10	6570	11
10	10175	17
10	8712	14
10	8427	18
10	6397	11
10	1894	15
10	18329	16
11	12893	12
11	2588	16
11	17278	18
11	19172	14
11	13499	11
11	12394	14
11	13409	15
11	7799	14
11	14355	18
11	11431	18
12	15557	19
12	6823	18
12	8516	17
12	5722	12
12	19851	10
12	6236	19
12	15639	13
12	15230	10
12	9561	12
12	8125	18
13	13983	13
13	18124	14
13	1314	17
13	6828	11
13	2915	13
13	10541	17
13	19961	11
13	11760	13
13	3667	18
13	8852	18
14	9797	11
14	1265	15
14	18383	11
14	12920	11
14	1553	19
14	12082	12
14	18254	13
14	18021	19
14	16031	17
14	3528	10
15	12237	11
15	19094	17
15	10749	10
15	7148	15
15	11138	18
15	9474	19
15	11020	19
15	12084	11
15	18626	13
15	10360	10
16	2263	18
16	3976	15
16	19272	19
16	14939	19
16	9484	16
16	15518	17
16	1758	13
16	2241	12
16	11352	15
16	9942	13
17	19427	10
17	14345	13
17	13814	18
17	11697	10
17	17532	12
17	12622	13
17	5219	18
17	1738	14
17	16550	14
17	7569	10
18	7433	12
18	6652	18
18	11950	18
18	1054	19
18	19056	16
18	9543	19
18	7103	11
18	3786	10
18	3999	16
18	1717	10
19	5851	11
19	9842	16
19	903	14
19	13126	10
19	14916	14
19	11383	19
19	3280	15
19	18490	18
19	12879	10
19	18676	11
20	6043	18
20	1259	17
20	10187	18
20	12229	17
20	19419	17
20	18012	11
20	19598	10
20	4534	10
20	4859	19
20	19229	18
21	17212	18
21	6725	14
21	16767	10
21	8918	11
21	19266	17
21	10515	17
21	311	18
21	6671	13
21	19390	19
21	18163	12
22	7233	18
22	11428	11
22	3540	13
22	1128	14
22	6700	15
22	7054	14
22	202	16
22	14348	16
22	8854	19
22	1912	12
23	10544	15
23	8907	12
23	12621	17
23	2403	15
23	11642	17
23	13581	13
23	15182	12
23	1226	13
23	8459	10
23	19236	10
24	1286	17
24	17300	16
24	19056	13
24	8676	19
24	2142	11
24	15192	16
24	15200	12
24	13252	11
24	16849	16
24	10681	18
25	1008	16
25	7490	16
25	3442	11
25	13709	11
25	1250	15
25	8188	16
25	19249	15
25	15279	19
25	6635	13
25	3677	15
26	8841	18
26	3477	17
26	3526	10
26	2039	19
26	3904	15
26	6801	14
26	9909	18
26	11652	15
26	13321	12
26	15257	19
27	638	16
27	10821	14
27	13600	12
27	17705	13
27	18943	17
27	1671	15
27	15914	11
27	10958	19
27	3220	14
27	1229	10
28	14662	10
28	17601	18
28	11257	15
28	2357	16
28	1717	18
28	13328	18
28	18499	12
28	16472	14
28	6634	11
28	12426	17
29	4943	10
29	8751	14
29	4955	19
29	11884	17
29	2754	10
29	17281	14
29	19341	16
29	19614	12
29	9247	11
29	9668	13
30	7988	18
30	16904	18
30	10255	18
30	12467	15
30	12150	14
30	403	17
30	9610	10
30	311	18
30	10007	19
30	10520	13
31	7138	11
31	15632	12
31	17411	14
31	1848	11
31	14058	16
31	10554	15
31	16110	17
31	10326	11
31	6601	11
31	17928	12
32	1158	17
32	8323	15
32	1677	10
32	19250	18
32	16616	18
32	7954	11
32	9125	13
32	7606	10
32	19835	11
32	12302	10
33	19761	17
33	14265	17
33	3943	18
33	16868	16
33	15874	17
33	13618	16
33	3875	14
33	368	14
33	11333	19
33	4469	18
34	4113	11
34	13041	19
34	8173	15
34	17016	14
34	6396	16
34	193	17
34	18874	12
34	9933	13
34	13252	17
34	14075	13
35	16258	18
35	2407	17
35	16295	17
35	2903	16
35	13614	16
35	5227	18
35	4326	17
35	3651	13
35	18137	18
35	15402	19
36	11785	16
36	9700	11
36	10347	17
36	918	10
36	4270	14
36	2420	11
36	5964	11
36	11243	16
36	11727	19
36	6484	10
37	7323	18
37	8851	11
37	11772	19
37	3097	13
37	10131	11
37	16050	15
37	11284	19
37	3637	18
37	8939	18
37	7355	12
38	12967	19
38	10253	12
38	13062	16
38	4421	18
38	6108	12
38	3243	10
38	6710	14
38	2409	18
38	1579	15
38	18852	13
39	18544	19
39	1165	14
39	10106	11
39	5245	18
39	4064	15
39	2054	16
39	3340	14
39	18851	16
39	2720	17
39	10155	19
40	18250	16
40	6400	19
40	16195	19
40	2348	19
40	18251	10
40	19898	17
40	19848	12
40	16685	19
40	14919	15
40	5751	19
41	346	11
41	4104	18
41	1797	19
41	1295	18
41	9503	10
41	15923	19
41	7977	18
41	2036	10
41	11800	14
41	18822	15
42	6456	18
42	16754	13
42	15658	13
42	5221	12
42	10904	17
42	2189	19
42	1451	17
42	298	11
42	13967	11
42	8724	13
43	19835	19
43	13532	14
43	6911	16
43	4168	10
43	2365	11
43	385	15
43	1056	18
43	549	18
43	11961	18
43	15227	14
44	18209	17
44	17890	14
44	4426	14
44	3414	14
44	11753	11
44	17463	15
44	13615	12
44	13989	12
44	8162	15
44	11758	12
45	165	14
45	13707	15
45	317	13
45	17554	12
45	19362	10
45	12872	12
45	9774	13
45	12502	19
45	2430	10
45	8432	15
46	1505	15
46	19652	12
46	8685	18
46	14530	15
46	12790	18
46	967	12
46	1456	11
46	6902	16
46	8849	17
46	12333	11
47	13318	16
47	18488	17
47	10967	17
47	184	11
47	2432	18
47	2385	10
47	1523	10
47	5	11
47	12251	15
47	14852	18
48	18912	16
48	208	16
48	1343	17
48	4391	13
48	9944	14
48	13658	11
48	674	11
48	3935	13
48	1259	18
48	2493	10
49	2943	13
49	13054	12
49	245	11
49	3563	17
49	18863	17
49	1614	11
49	18468	13
49	8035	19
49	12825	13
49	2742	12
50	1144	13
50	3346	11
50	13349	13
50	8843	15
50	14469	16
50	13138	13
50	2128	18
50	18971	12
50	15738	18
50	1090	16
51	15554	14
51	13667	14
51	5283	13
51	12183	16
51	9611	10
51	10139	12
51	12650	14
51	12429	12
51	13960	18
51	5823	11
52	3634	11
52	15314	11
52	1475	19
52	15174	11
52	16818	18
52	14709	19
52	5793	10
52	190	15
52	12124	17
52	14336	16
53	11986	19
53	1226	10
53	14051	10
53	7710	19
53	3439	12
53	10335	13
53	1214	10
53	1067	10
53	17477	14
53	775	18
54	10380	13
54	1903	14
54	3111	14
54	14083	14
54	17913	15
54	5530	10
54	5640	18
54	3865	10
54	14292	14
54	13068	14
55	15793	11
55	11128	10
55	6594	18
55	9329	11
55	4014	14
55	6858	11
55	19282	19
55	2932	12
55	17657	12
55	3961	13
56	15770	15
56	1252	16
56	13238	18
56	19901	17
56	18995	18
56	1107	10
56	13538	15
56	15557	14
56	1102	14
56	11504	14
57	2196	12
57	8263	10
57	481	10
57	18624	17
57	6336	13
57	10007	10
57	595	16
57	7176	17
57	16739	17
57	882	14
58	10376	17
58	1094	12
58	15713	10
58	3410	19
58	14035	19
58	11761	14
58	17500	15
58	10606	15
58	12754	17
58	19108	15
59	19446	12
59	12908	13
59	14557	15
