0	2000	14
0	329	13
0	1354	15
0	1930	19
0	2488	18
0	48	15
0	2294	19
0	1233	17
0	2950	14
0	2936	19
0	1094	19
0	834	15
0	2554	19
0	810	16
0	2803	18
1	735	14
1	2253	16
1	2287	17
1	2752	18
1	1684	19
1	1663	15
1	47	11
1	2233	13
1	2719	18
1	1298	12
1	1665	17
1	356	18
1	1209	12
1	1828	13
1	2665	14
2	2519	12
2	2842	13
2	784	17
2	2156	15
2	2039	14
2	989	16
2	1395	16
2	2088	13
2	2696	11
2	1134	12
2	2469	12
2	2774	16
2	2647	12
2	1152	17
2	2013	17
3	41	18
3	1748	10
3	2915	12
3	362	11
3	1230	11
3	444	13
3	613	18
3	1781	19
3	759	16
3	760	10
3	2371	11
3	1920	11
3	106	16
3	1176	19
3	359	17
4	2873	19
4	1742	18
4	1184	15
4	1399	18
4	244	15
4	257	17
4	2218	13
4	1192	16
4	2868	18
4	991	18
4	1494	11
4	832	13
4	2432	11
4	836	19
4	2917	13
5	2492	10
5	346	14
5	2299	13
5	2869	11
5	2464	18
5	2607	14
5	104	10
5	1229	10
5	2640	12
5	228	12
5	1565	19
5	1940	10
5	739	10
5	242	19
5	1792	13
6	1128	10
6	1445	14
6	252	13
6	2673	15
6	240	12
6	2375	16
6	1090	11
6	1146	18
6	1425	13
6	2581	11
6	756	11
6	179	12
6	1412	17
6	2863	18
6	846	17
7	446	19
7	1211	17
7	1003	11
7	2189	19
7	1214	13
7	650	14
7	989	17
7	2799	12
7	2230	10
7	520	19
7	817	15
7	1018	17
7	1054	13
7	2928	17
7	2560	19
8	2025	13
8	327	13
8	1518	12
8	755	17
8	1223	17
8	1748	16
8	1943	12
8	1340	10
8	1273	15
8	2053	19
8	2616	11
8	171	13
8	1584	16
8	709	17
8	1901	19
9	207	14
9	2788	14
9	721	10
9	537	15
9	515	16
9	343	16
9	1016	18
9	361	18
9	1191	11
9	1108	18
9	215	15
9	1436	11
9	1744	10
9	2231	15
9	1959	17
10	216	14
10	1933	15
10	1750	18
10	2531	11
10	2599	17
10	1287	18
10	354	12
10	1653	13
10	389	19
10	1491	12
