0	274	13
0	754	15
0	8856	19
0	7471	13
0	8144	13
0	9216	15
0	6029	18
0	8835	16
0	7599	13
0	529	19
1	3006	10
1	5202	18
1	8665	16
1	7859	13
1	1636	18
1	8235	12
1	3105	15
1	5411	15
1	754	13
1	831	19
2	7225	17
2	2395	18
2	5680	10
2	4832	14
2	3051	15
2	5155	18
2	9302	18
2	3405	11
2	9115	14
2	4286	17
3	504	10
3	2200	17
3	7744	11
3	1690	14
3	4860	14
3	9393	19
3	530	17
3	7761	12
3	1775	12
3	9218	11
4	5571	18
4	3558	17
4	6178	16
4	9916	14
4	7198	19
4	8385	13
4	4812	17
4	5814	15
4	779	13
4	919	12
5	8421	11
5	9329	15
5	5162	11
5	7534	18
5	5067	19
5	4370	11
5	496	17
5	2810	11
5	1988	12
5	1339	11
6	6660	12
6	2875	17
6	8168	16
6	1032	12
6	6796	18
6	5255	11
6	7761	17
6	3947	17
6	2123	17
6	2299	17
7	977	13
7	7908	12
7	2951	14
7	2306	15
7	4183	15
7	4674	19
7	3456	10
7	7067	10
7	6661	14
7	9906	13
8	3475	15
8	6915	13
8	1728	12
8	5114	15
8	4249	15
8	7675	17
8	1731	15
8	8069	12
8	1812	10
8	3547	13
9	5459	17
9	1235	15
9	6572	10
9	9558	17
9	3112	11
9	7550	10
9	9332	14
9	7277	11
9	1847	10
9	7518	10
10	6592	12
10	8754	16
10	922	16
10	613	13
10	2628	12
10	685	11
10	7293	15
10	1747	19
10	8334	11
10	1438	17
11	1573	10
11	3692	13
11	702	12
11	4170	12
11	6949	15
11	8727	14
11	8939	14
11	3493	12
11	5411	14
11	1821	15
12	5106	12
12	9747	13
12	3314	12
12	6907	19
12	8403	15
12	1894	18
12	1353	16
12	4239	10
12	9307	15
12	4634	10
13	9600	17
13	744	12
13	4419	12
13	2380	11
13	6048	11
13	3334	19
13	908	17
13	9506	18
13	1869	13
13	6406	13
14	4990	16
14	3811	13
14	7791	14
14	3091	10
14	2651	13
14	6376	17
14	5295	18
14	8612	12
14	3328	11
14	4404	11
15	1107	14
15	9371	14
15	9970	16
15	8018	16
15	1160	15
15	7171	16
15	5038	10
15	8141	18
15	4593	14
15	8271	18
16	2322	11
16	3952	14
16	5988	11
16	5035	13
16	4658	13
16	7246	13
16	7647	11
16	3794	12
16	4029	18
16	5378	12
17	8963	14
17	7241	15
17	8858	18
17	7	17
17	975	18
17	9057	10
17	700	11
17	7362	12
17	6496	16
17	6471	10
18	8224	12
18	7046	12
18	1858	14
18	5088	13
18	9641	19
18	4356	12
18	4974	11
18	7011	12
18	6907	15
18	7118	10
19	4909	14
19	7442	17
19	1908	10
19	7219	19
19	3850	10
19	3993	10
19	5080	12
19	7522	11
19	7987	16
19	219	12
20	4502	16
20	5332	11
20	3878	10
20	9100	15
20	8463	11
20	3205	16
