  0 10	1
  0 106	1
  0 174	1
  0 203	1
  0 383	1
  0 596	1
  0 619	1
  0 670	1
  0 797	1
  1 49	1
  1 74	1
  1 96	1
  1 132	1
  1 174	1
  1 181	1
  1 244	1
  1 323	1
  1 368	1
  1 383	1
  1 589	1
  1 634	1
  1 754	1
  2 100	1
  2 174	1
  2 383	1
  2 618	1
  2 627	1
  2 684	1
  3 6	1
  3 360	1
  3 495	1
  3 560	1
  3 796	1
  3 845	1
  4 92	1
  4 428	1
  4 860	1
  5 65	1
  5 174	1
  5 193	1
  5 280	1
  5 340	1
  5 383	1
  5 596	1
  5 686	1
  5 706	1
  6 1	1
  6 2	1
  6 62	1
  6 78	1
  6 157	1
  6 174	1
  6 383	1
  6 499	1
  6 540	1
  6 576	1
  6 804	1
  7 885	1
  8 122	1
  8 174	1
  8 193	1
  8 217	1
  8 383	1
  8 614	1
  8 749	1
  8 784	1
  8 837	1
  9 10	1
  9 148	1
  9 174	1
  9 203	1
  9 224	1
  9 233	1
  9 383	1
  9 540	1
  9 731	1
  10 174	1
  10 383	1
  10 563	2
  10 757	1
  10 840	1
  11 48	1
  11 165	1
  11 174	1
  11 210	1
  11 234	1
  11 244	1
  11 298	1
  11 383	1
  11 456	1
  11 535	1
  11 676	1
  11 683	1
  11 709	1
  11 769	1
  11 784	1
  12 10	1
  12 28	1
  12 174	1
  12 203	1
  12 383	1
  12 429	1
  12 508	1
  12 698	1
  12 790	1
  12 836	1
  12 850	1
  12 885	1
  13 32	1
  13 174	1
  13 222	1
  13 331	1
  13 383	1
  13 724	1
  13 799	1
  13 834	1
  13 835	1
  14 158	1
  14 174	2
  14 242	1
  14 315	1
  14 337	1
  14 383	2
  14 489	1
  14 663	1
  14 668	1
  14 820	1
  16 174	1
  16 383	1
  17 287	1
  17 462	1
  17 865	1
  18 174	1
  18 192	1
  18 282	1
  18 383	1
  18 498	1
  18 747	1
  18 841	1
  19 77	1
  19 174	1
  19 383	1
  19 586	1
  19 868	1
  19 880	1
  19 894	1
  20 106	1
  20 174	1
  20 361	1
  20 383	1
  20 596	1
  20 650	1
  20 724	1
  21 428	1
  22 10	1
  22 174	1
  22 203	1
  22 383	1
  22 541	1
  22 581	1
  22 836	1
  23 54	1
  23 471	1
  23 713	1
  23 799	1
  24 59	1
  24 174	1
  24 277	1
  24 331	1
  24 383	1
  24 632	1
  24 784	1
  24 834	1
  25 192	1
  25 443	1
  25 452	1
  25 674	1
  25 784	1
  27 26	1
  27 129	1
  27 174	1
  27 383	1
  27 390	1
  27 431	1
  27 614	1
  28 174	1
  28 192	1
  28 383	1
  28 390	1
  28 623	1
  28 672	1
  28 706	1
  28 724	1
  28 764	1
  28 836	1
  29 174	1
  29 303	1
  29 383	1
  29 417	1
  29 449	2
  29 766	1
  30 122	1
  30 174	1
  30 193	1
  30 217	1
  30 383	1
  30 749	1
  30 837	1
  31 10	1
  31 146	1
  31 174	2
  31 203	1
  31 375	1
  31 383	2
  31 669	1
  31 836	1
  32 174	1
  32 192	1
  32 383	1
  32 385	1
  32 438	2
  32 464	1
  32 841	1
  33 10	1
  33 35	1
  33 148	1
  33 150	1
  33 174	1
  33 183	1
  33 203	1
  33 233	1
  33 383	1
  33 444	1
  33 555	1
  33 645	1
  33 731	1
  33 775	1
  33 824	1
  34 792	1
  35 10	1
  35 163	1
  35 174	1
  35 203	1
  35 383	1
  35 581	1
  36 108	1
  36 331	1
  36 362	1
  36 370	1
  36 892	1
  37 78	1
  37 174	1
  37 193	1
  37 383	1
  37 461	1
  37 524	1
  37 758	1
  37 777	1
  38 174	1
  38 383	1
  38 725	1
  38 787	1
  39 115	1
  39 174	1
  39 256	1
  39 379	1
  39 383	1
  39 390	1
  39 495	1
  39 784	1
  40 174	1
  40 192	1
  40 249	1
  40 280	1
  40 383	1
  40 520	1
  40 527	1
  40 561	1
  41 151	1
  41 174	2
  41 193	1
  41 373	1
  41 383	2
  41 397	2
  41 402	1
  41 525	1
  41 574	1
  42 174	1
  42 193	1
  42 383	1
  42 863	1
  43 174	1
  43 193	1
  43 318	1
  43 383	1
  43 512	1
  43 557	1
  43 836	1
  44 150	1
  44 163	1
  44 192	2
  44 222	1
  44 440	1
  44 518	1
  44 545	2
  44 640	1
  45 150	1
  45 174	1
  45 193	1
  45 200	1
  45 215	1
  45 374	1
  45 383	1
  45 619	1
  46 193	1
  46 194	1
  46 501	1
  46 518	1
  46 766	1
  47 56	1
  47 74	1
  47 174	1
  47 192	1
  47 383	1
  47 483	1
  47 632	2
  48 836	1
  49 248	1
  50 46	1
  50 174	1
  50 192	1
  50 372	1
  50 383	1
  50 468	1
  50 510	1
  50 602	2
  50 674	1
  50 742	1
  50 784	1
  50 803	1
  51 174	1
  51 193	1
  51 204	1
  51 383	1
  51 760	1
  52 131	1
  52 192	1
  52 563	1
  52 660	1
  52 775	1
  52 850	1
  53 74	1
  53 174	1
  53 327	1
  53 383	1
  53 523	1
  53 647	1
  53 686	1
  53 830	1
  53 834	1
  54 20	1
  54 94	1
  54 174	1
  54 297	1
  54 331	1
  54 380	1
  54 383	1
  54 417	1
  54 628	1
  54 770	1
  55 174	2
  55 315	1
  55 337	1
  55 383	2
  55 489	1
  55 663	1
  55 668	1
  55 807	1
  55 820	1
  56 49	1
  56 74	1
  56 96	1
  56 132	1
  56 174	1
  56 181	1
  56 244	1
  56 323	1
  56 368	1
  56 383	1
  56 589	1
  56 634	1
  56 754	1
  57 563	1
  58 35	1
  58 76	1
  58 81	1
  58 174	1
  58 227	1
  58 383	1
  58 552	1
  59 14	1
  59 15	1
  59 19	1
  59 31	1
  59 174	1
  59 212	1
  59 383	1
  59 871	1
  59 876	1
  60 16	1
  60 18	1
  60 22	1
  60 23	1
  60 159	1
  60 160	1
  60 162	1
  60 174	1
  60 212	1
  60 383	1
  60 478	1
  61 99	1
  61 174	1
  61 193	1
  61 346	1
  61 383	1
  61 451	1
  61 508	1
  61 531	1
  62 7	1
  62 111	1
  62 244	1
  62 306	1
  62 338	1
  62 453	1
  63 10	1
  63 115	1
  63 151	1
  63 155	1
  63 170	1
  63 174	1
  63 203	1
  63 383	1
  63 586	1
  63 653	1
  63 673	1
  63 799	1
  63 824	1
  63 867	1
  64 10	1
  64 115	1
  64 151	1
  64 155	1
  64 170	1
  64 174	1
  64 203	1
  64 383	1
  64 586	1
  64 653	1
  64 673	1
  64 799	1
  64 824	1
  64 867	1
  65 10	1
  65 174	1
  65 203	1
  65 249	1
  65 331	1
  65 383	1
  65 575	1
  65 586	1
  65 836	1
  65 840	1
  65 867	1
  66 49	1
